brand,name,common_name,variant,attributes,attributes_unpublished,category_hint,weight_mg,weight_source,source_url,kcal
SlingFin,NFT Tarp,Tarp,,,,shelter,349000,manufacturer,https://www.garagegrowngear.com/products/nft-tarp-by-slingfin,
SlingFin,Portal 2,Tent,2P,persons=2,,shelter,1300000,manufacturer,https://www.slingfin.com/products/portal-2,
SlingFin,SplitWing Floor,Tent floor,,,,shelter,96000,manufacturer,https://www.garagegrowngear.com/products/splitwing-floor-by-slingfin,
SlingFin,SplitWing Mesh Body,Inner tent,,,,shelter,318000,manufacturer,https://www.garagegrowngear.com/products/splitwing-mesh-body-by-slingfin,
SlingFin,SplitWing Shelter Bundle,Tent,,persons=1,,shelter,595000,manufacturer,https://www.garagegrowngear.com/products/splitwing-shelter-bundle-by-slingfin,
SlingFin,SplitWing UL Tarp,Tarp,tarp only,,,shelter,223961,manufacturer,https://www.slingfin.com/products/splitwing-ul-tarp,
SÜLgear,Split Ridgeline System,Ridgeline,12ft,length=12ft,,shelter,27000,manufacturer,https://www.garagegrowngear.com/products/split-ridgeline-system-by-sulgear,
Superior Gear,Insulated Superior Hammock Elite,Hammock,15F,temp_f=15,,shelter,1247000,manufacturer,https://www.garagegrowngear.com/products/insulated-superior-hammock-elite-by-superior-gear,
Superior Gear,Insulated Superior Hammock Elite,Hammock,30F,temp_f=30,,shelter,1162000,manufacturer,https://www.garagegrowngear.com/products/insulated-superior-hammock-elite-by-superior-gear,
Tarptent,Aeon Li,Tent,,persons=1,,shelter,571000,manufacturer,https://www.tarptent.com/product/aeon-li/,
Tarptent,Double Rainbow,Tent,,persons=2,,shelter,1118000,manufacturer,https://www.tarptent.com/product/double-rainbow/,
Tarptent,Double Rainbow Li,Tent,trail weight,persons=2,,shelter,742758,manufacturer,https://www.tarptent.com/product/double-rainbow-li/,
Tarptent,Notch,Tent,,persons=1,,shelter,812000,manufacturer,https://www.tarptent.com/product/notch/,
Tarptent,Notch Li,Tent,,persons=1,,shelter,645000,manufacturer,https://www.tarptent.com/product/notch-li/,
Tarptent,ProTrail Li,Tent,trail weight,,,shelter,452175,manufacturer,https://www.tarptent.com/product/protrail-li/,
Tarptent,ProTrek,Tent,,persons=1,,shelter,667000,manufacturer,https://www.garagegrowngear.com/products/protrek-by-tarptent,
Tarptent,StratoSpire 2,Tent,trail weight,persons=2,,shelter,1099961,manufacturer,https://www.tarptent.com/product/stratospire-2/,
Tarptent,StratoSpire Li,Tent,,persons=2,,shelter,951000,manufacturer,https://www.tarptent.com/product/stratospire-li/,
Trekkertent,Saor,Tent,0.8 DCF,,,shelter,1110000,manufacturer,https://www.trekkertent.com/home/home/55-saor-dcf.html,
Trekkertent,Stealth 1,Tent,20D Silpoly,persons=1,,shelter,570000,manufacturer,https://www.trekkertent.com/home/home/3-stealth.html,
Trekkertent,Stealth 1,Tent,DCF,persons=1,,shelter,435000,manufacturer,https://www.trekkertent.com/home/dcf-tents/40-stealth.html,
Yama Mountain Gear,1P Bug Shelter,Bug net,,,,shelter,278000,manufacturer,https://www.garagegrowngear.com/products/1p-bug-shelter-by-yama-mountain-gear,
Yama Mountain Gear,1P Cirriform Tarp,Tarp,,,,shelter,381000,manufacturer,https://www.garagegrowngear.com/products/1p-cirriform-tarp-by-yama-mountain-gear,
Yama Mountain Gear,Cirriform 1P Tarp,Tarp,DCF,,,shelter,246641,manufacturer,https://yamamountaingear.com/products/1p-cirriform-tarp-dcf,
Yama Mountain Gear,Cirriform 1P Tarp,Tarp,Silpoly,,,shelter,331689,manufacturer,https://yamamountaingear.com/products/1p-cirriform-tarp-silpoly,
Yama Mountain Gear,Swiftline 1P Tent,Tent,"20D Silpoly, Medium",size=M; persons=1,,shelter,796622,manufacturer,https://yamamountaingear.com/products/1p-swiftline,
Yama Mountain Gear,Y-Zip Bug Bivy,Bivy,,,,shelter,239000,manufacturer,https://www.garagegrowngear.com/products/y-zip-bug-bivy-by-yama-mountain-gear,
Zerogram,El Chalten Pro 1.5P,Tent,,persons=1.5,,shelter,1760000,manufacturer,https://prod.danawa.com/info/?pcode=16247600,
Zerogram,El Chalten Pro 2P,Tent,,persons=2,,shelter,1860000,manufacturer,https://prod.danawa.com/info/?pcode=16247885,
Zpacks,Altaplex,Tent,Lite Floor,persons=1,,shelter,379884,manufacturer,https://zpacks.com/products/altaplex-tent,
Zpacks,Altaplex,Tent,Standard Floor,persons=1,,shelter,456000,manufacturer,https://zpacks.com/products/altaplex-tent,
Zpacks,Altaplex Pro,Tent,Lite Floor,,,shelter,411068,manufacturer,https://zpacks.com/products/altaplex-pro-tent,
Zpacks,Big Ass Camp Tarp,Tarp,,,,shelter,255146,manufacturer,https://zpacks.com/products/big-ass-camp-tarp-10-x-13,
Zpacks,Duplex,Tent,,persons=2,,shelter,504622,manufacturer,https://zpacks.com/products/duplex-tent,
Zpacks,Duplex Lite,Tent,,persons=2,,shelter,430913,manufacturer,https://zpacks.com/products/duplex-lite,
Zpacks,Duplex Pro,Tent,Lite Floor,persons=2,,shelter,544311,manufacturer,https://zpacks.com/products/duplex-pro-tent,
Zpacks,Duplex Zip,Tent,,persons=2,,shelter,578330,manufacturer,https://zpacks.com/pages/zpacks-duplex-zip-tent,
Zpacks,Flat Groundsheet,Groundsheet,,,,shelter,60000,manufacturer,https://zpacks.com/products/flat-groundsheet,
Zpacks,Flat Tarp 7' x 9',Tarp,,,,shelter,133243,manufacturer,https://zpacks.com/products/flat-tarp-7-x-9-w-8-loops,
Zpacks,Flat Tarp 8.5' x 10',Tarp,,,,shelter,181437,manufacturer,https://zpacks.com/products/flat-tarp-8-5-x-10-w-12-loops,
Zpacks,Hexamid Bathtub Groundsheet,Groundsheet,,,,shelter,76000,manufacturer,https://zpacks.com/products/hexamid-bathtub-groundsheet,
Zpacks,Hexamid Pocket Tarp,Tarp,,,,shelter,157000,manufacturer,https://www.garagegrowngear.com/products/hexamid-pocket-tarp-w-doors-by-zpacks,
Zpacks,Hexamid Tent,Tent,,persons=1,,shelter,275000,manufacturer,https://zpacks.com/products/hexamid-solo-tent,
Zpacks,Offset Duo,Tent,Lite Floor,persons=2,,shelter,549981,manufacturer,https://zpacks.com/products/offset-duo,
Zpacks,Offset Solo,Tent,,persons=1,,shelter,496117,manufacturer,https://zpacks.com/products/offset-solo-tent,
Zpacks,Pivot Duo,Tent,Lite Floor,persons=2,,shelter,549981,manufacturer,https://zpacks.com/products/pivot-duo-tent,
Zpacks,Pivot Solo,Tent,Lite Floor,persons=1,,shelter,379884,manufacturer,https://zpacks.com/products/pivot-solo-tent,
Zpacks,Pivot Solo,Tent,Standard Floor,persons=1,,shelter,450000,manufacturer,https://zpacks.com/products/pivot-solo-tent,
Zpacks,Pivot Trio,Tent,Lite Floor,persons=3,,shelter,632194,manufacturer,https://zpacks.com/products/pivot-trio-tent,
Zpacks,Plex Solo Classic,Tent,,persons=1,,shelter,411068,manufacturer,https://zpacks.com/products/plexsolo-tent,
Zpacks,Plex Solo Lite Tent,Tent,,persons=1,,shelter,335000,manufacturer,https://www.garagegrowngear.com/products/plex-solo-lite-tent-by-zpacks,
Zpacks,Plex Solo Pro,Tent,Lite Floor,persons=1,,shelter,374214,manufacturer,https://zpacks.com/products/plex-solo-pro-tent,
Zpacks,Plex Solo Tent,Tent,,persons=1,,shelter,437000,manufacturer,https://www.garagegrowngear.com/products/plex-solo-tent-by-zpacks,
Zpacks,Solo Bathtub Groundsheet,Groundsheet,,,,shelter,91000,manufacturer,https://zpacks.com/products/solo-bathtub-groundsheet,
Zpacks,Solo-Plus Bathtub Groundsheet,Groundsheet,,,,shelter,99000,manufacturer,https://zpacks.com/products/solo-plus-bathtub-groundsheet,
Zpacks,Triplex,Tent,,persons=3,,shelter,612350,manufacturer,https://zpacks.com/products/bargain-triplex-tent-white,
Zpacks,Triplex Pro,Tent,Lite Floor,persons=3,,shelter,615185,manufacturer,https://zpacks.com/products/triplex-pro-tent,
Zpacks,Tyvek Groundsheet,Groundsheet,5ft x 9ft cut,,,shelter,260816,manufacturer,https://zpacks.com/products/tyvek-groundsheet,
As Tucas,Sestrals Quilt,Quilt,"APEX 167, Medium Wide",length=Medium; width=Wide; temp_f=32,,sleep,669000,measured,https://www.alexroddie.com/2018/06/one-year-review-as-tucas-sestrals-quilt/,
As Tucas,Sestrals Quilt,Quilt,"APEX 200, Medium Regular",length=Medium; width=Regular,,sleep,658000,measured,https://hikinginfinland.com/2018/05/as-tucas-sestrals-quilt.html,
Big Agnes,Alpha Direct Fleece Sleeping Bag Liner,Sleeping bag liner,Long,length=Long,,sleep,196000,manufacturer,https://www.garagegrowngear.com/products/alpha-direct-fleece-sleeping-bag-liner-by-big-agnes,
Big Agnes,Alpha Direct Fleece Sleeping Bag Liner,Sleeping bag liner,Regular,length=Regular,,sleep,177000,manufacturer,https://www.garagegrowngear.com/products/alpha-direct-fleece-sleeping-bag-liner-by-big-agnes,
Big Agnes,Divide Insulated,Sleeping pad,Regular,length=Regular; r_value=4,,sleep,635000,manufacturer,https://www.bigagnes.com/products/divide-insulated.json,
Big Agnes,Lost Ranger 3N1 15F,Sleeping bag,Regular,length=Regular; temp_f=15,,sleep,1247000,manufacturer,https://www.wearbap.com/products/lost-ranger-3n1-015,
Big Agnes,Rapide SL Insulated,Sleeping pad,Double Wide,length=72in; width=40in; r_value=4.8,,sleep,1048000,manufacturer,https://www.bigagnes.com/products/rapide-sl-insulated.json,
Big Agnes,Rapide SL Insulated,Sleeping pad,Long,length=Long; r_value=4.8,,sleep,540000,manufacturer,https://www.bigagnes.com/products/rapide-sl-insulated.json,
Big Agnes,Rapide SL Insulated,Sleeping pad,Long Wide,length=Long; width=Wide; r_value=4.8,,sleep,708000,manufacturer,https://www.bigagnes.com/products/rapide-sl-insulated.json,
Big Agnes,Rapide SL Insulated,Sleeping pad,Petite,length=Petite; r_value=4.8,,sleep,481000,manufacturer,https://www.bigagnes.com/products/rapide-sl-insulated.json,
Big Agnes,Rapide SL Insulated,Sleeping pad,Regular,length=Regular; r_value=4.8,,sleep,510291,manufacturer,https://www.bigagnes.com/products/rapide-sl-insulated,
Big Agnes,Rapide SL Insulated,Sleeping pad,Regular Wide,length=Regular; width=Wide; r_value=4.8,,sleep,649000,manufacturer,https://www.bigagnes.com/products/rapide-sl-insulated.json,
Big Agnes,Rapide SL Pillow,Pillow,,,,sleep,45359,manufacturer,https://www.bigagnes.com/products/rapide-sl-pillow,
Big Sky International,Ultralight Deluxe Pillow,Pillow,,,,sleep,124000,manufacturer,https://www.garagegrowngear.com/products/big-sky-ultralight-deluxe-pillow-by-big-sky-international,
Big Sky International,Ultralight Pillow,Pillow,,,,sleep,45000,manufacturer,https://www.garagegrowngear.com/products/ultralight-pillow-by-big-sky-international,
CAYL,Alpha Blanket,Blanket,,,,sleep,190000,manufacturer,https://cayl.co.kr/product/alpha-blanket-black/3359/,
Cumulus,Aerial 180 Sleeping Bag,Sleeping bag,,temp_f=39,length,sleep,301000,manufacturer,https://www.garagegrowngear.com/products/aerial-180-sleeping-bag-by-cumulus,
Cumulus,Aerial 250 Sleeping Bag,Sleeping bag,,temp_f=35,length,sleep,383000,manufacturer,https://www.garagegrowngear.com/products/aerial-250-sleeping-bag-by-cumulus,
Cumulus,Aerial 330 Sleeping Bag,Sleeping bag,,temp_f=30,length,sleep,482000,manufacturer,https://www.garagegrowngear.com/products/aerial-sleeping-bag-by-cumulus,
Cumulus,Magic 100 Sleeping Bag,Sleeping bag,,temp_f=55,length,sleep,240000,manufacturer,https://www.garagegrowngear.com/products/magic-125-by-cumulus,
Cumulus,Neo Quilt 150,Quilt,,temp_f=46,length,sleep,269000,manufacturer,https://www.garagegrowngear.com/products/neo-quilt-150-by-cumulus,
Cumulus,Panyam 450,Sleeping bag,"Comfort 0C, Regular",length=Regular; temp_f=32,,sleep,810000,manufacturer,https://cumulus.equipment/intl_en/down-sleeping-bag-panyam-450.html,
Cumulus,Panyam 600 Sleeping Bag,Sleeping bag,,temp_f=21,length,sleep,970000,manufacturer,https://www.garagegrowngear.com/products/panyam-600-sleeping-bag-by-cumulus,
Cumulus,Quilt 350,Quilt,Comfort 3C,temp_f=37,length,sleep,495000,manufacturer,https://cumulus.equipment/us_en/quilts-and-comforters-quilt-350.html,
Cumulus,Spotter 600,Sleeping bag,,temp_f=18,length,sleep,989000,manufacturer,https://www.garagegrowngear.com/products/spotter-600-by-cumulus,
Cumulus,The Quilt 150,Quilt,,temp_f=48,length,sleep,300000,manufacturer,https://www.garagegrowngear.com/products/the-quilt-by-cumulus,
Cumulus,Vencer 100 Sleeping Bag,Sleeping bag,,temp_f=48,length,sleep,180000,manufacturer,https://www.garagegrowngear.com/products/vencer-100-sleeping-bag-by-cumulus,
Cumulus,Vencer 200 Sleeping Bag,Sleeping bag,,temp_f=35,length,sleep,375000,manufacturer,https://www.garagegrowngear.com/products/vencer-200-sleeping-bag-by-cumulus,
El Coyote,AlphaLite 900 Quilt,Quilt,"10F, Regular, Regular",length=Regular; width=Regular; temp_f=10,,sleep,720000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"10F, Regular, Wide",length=Regular; width=Wide; temp_f=10,,sleep,774000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"10F, Short, Regular",length=Short; width=Regular; temp_f=10,,sleep,666000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"10F, Tall, Wide",length=Tall; width=Wide; temp_f=10,,sleep,825000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"20F, Regular, Regular",length=Regular; width=Regular; temp_f=20,,sleep,629000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"20F, Regular, Wide",length=Regular; width=Wide; temp_f=20,,sleep,675000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"20F, Short, Regular",length=Short; width=Regular; temp_f=20,,sleep,581000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"20F, Tall, Wide",length=Tall; width=Wide; temp_f=20,,sleep,720000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"30F, Regular, Regular",length=Regular; width=Regular; temp_f=30,,sleep,536000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"30F, Regular, Wide",length=Regular; width=Wide; temp_f=30,,sleep,575000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"30F, Short, Regular",length=Short; width=Regular; temp_f=30,,sleep,496000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"30F, Tall, Wide",length=Tall; width=Wide; temp_f=30,,sleep,615000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"40F, Regular, Regular",length=Regular; width=Regular; temp_f=40,,sleep,445000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"40F, Regular, Wide",length=Regular; width=Wide; temp_f=40,,sleep,476000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"40F, Short, Regular",length=Short; width=Regular; temp_f=40,,sleep,411000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
El Coyote,AlphaLite 900 Quilt,Quilt,"40F, Tall, Wide",length=Tall; width=Wide; temp_f=40,,sleep,507000,manufacturer,https://www.garagegrowngear.com/products/alphalite-900-quilt-by-el-cotoye,
Enlightened Equipment,Enigma,Quilt,"10F, 850FP, Regular",length=Regular; temp_f=10; fill_power=850,,sleep,699666,manufacturer,https://web.archive.org/web/20211201053529id_/https://enlightenedequipment.com/enigma-850-10-f-12-c-regular-regular-navy-10d-charcoal-10d-5900-23/,
Enlightened Equipment,Enigma,Quilt,"20F, 950FP, Regular",length=Regular; temp_f=20; fill_power=950,,sleep,520214,manufacturer,https://enlightenedequipment.com/quilt-comparison,
Enlightened Equipment,Enigma,Quilt,"30F, 850FP, Regular",length=Regular; temp_f=30; fill_power=850,,sleep,508590,manufacturer,https://web.archive.org/web/20221209030426id_/https://enlightenedequipment.com/copy-of-enigma-850-30-1-regular-regular-graphite-7d-salmon-7d-6144-3-1/,
Enlightened Equipment,Revelation,Quilt,"10F, 850FP, Regular",length=Regular; temp_f=10; fill_power=850,,sleep,722913,manufacturer,https://web.archive.org/web/20220125080410id_/https://enlightenedequipment.com/revelation-850-10-f-12-c-regular-regular-forest-10d-graphite-7d-171121/,
Enlightened Equipment,Revelation,Quilt,"20F, 950FP, Regular",length=Regular; temp_f=20; fill_power=950,,sleep,566423,manufacturer,https://enlightenedequipment.com/quilt-comparison,
Enlightened Equipment,Revelation,Quilt,"30F, 850FP, Regular",length=Regular; temp_f=30; fill_power=850,,sleep,551398,manufacturer,https://web.archive.org/web/20211016111200id_/https://enlightenedequipment.com/revelation-850-30-f-1-c-regular-regular-burnt-orange-10d-charcoal-10d-5815-38/,
Enlightened Equipment,Revelation,Quilt,"40F, 850FP, Regular",length=Regular; temp_f=40; fill_power=850,,sleep,448206,manufacturer,https://web.archive.org/web/20220524032618id_/https://enlightenedequipment.com/revelation-850-40-f-5-c-regular-regular-forest-10d-charcoal-10d-5763-28/,
Exped,MegaMat 10,Sleeping pad,LXW,r_value=8.1,,sleep,2593981,manufacturer,https://www.expedusa.com/products/megamat,
Exped,Ultra 1R Sleeping Mat,Sleeping pad,LW Mummy,length=77.6in; width=25.6in; r_value=1.3,,sleep,405000,manufacturer,https://www.garagegrowngear.com/products/ultra-1r-sleeping-mat-by-exped,
Exped,Ultra 1R Sleeping Mat,Sleeping pad,Medium Rectangular,length=72in; width=20.5in; r_value=1.3,,sleep,394000,manufacturer,https://www.garagegrowngear.com/products/ultra-1r-sleeping-mat-by-exped,
Exped,Ultra 1R Sleeping Mat,Sleeping pad,MW Mummy,length=72in; width=25.6in; r_value=1.3,,sleep,374000,manufacturer,https://www.garagegrowngear.com/products/ultra-1r-sleeping-mat-by-exped,
Exped,Ultra 3R Sleeping Mat,Sleeping pad,Rectangular LW,length=77.6in; width=25.6in; r_value=2.9,,sleep,558000,manufacturer,https://www.garagegrowngear.com/products/ultra-sleeping-mat-by-exped,
Exped,Ultra 3R Sleeping Mat,Sleeping pad,Rectangular Medium,length=72in; width=20.5in; r_value=2.9,,sleep,465000,manufacturer,https://www.garagegrowngear.com/products/ultra-sleeping-mat-by-exped,
Exped,Ultra 3R Sleeping Mat,Sleeping pad,Rectangular MW,length=72in; width=25.6in; r_value=2.9,,sleep,519000,manufacturer,https://www.garagegrowngear.com/products/ultra-sleeping-mat-by-exped,
Exped,Ultra 6.5R,Sleeping pad,Medium,length=Medium; r_value=6.9,,sleep,439418,manufacturer,https://www.expedusa.com/products/ultra-6-5r,
Exped,Ultra Pillow,Pillow,Medium,size=M,,sleep,51029,manufacturer,https://www.expedusa.com/products/ultra-pillow-2026,
Feathered Friends,Egret UL 20,Sleeping bag,"Regular, 5ft 3in, 20F",length=Regular; temp_f=20,,sleep,723000,manufacturer,https://featheredfriends.com/products/egret-ul-ultralight-20-30-degree-womens-down-sleeping-bag,
Feathered Friends,Egret UL 30,Sleeping bag,"Regular, 5ft 3in, 30F",length=Regular; temp_f=30,,sleep,634000,manufacturer,https://featheredfriends.com/products/egret-ul-ultralight-20-30-degree-womens-down-sleeping-bag,
Feathered Friends,Flicker UL Quilt,Quilt,"20F, Regular, 950+FP",length=Regular; temp_f=20; fill_power=950,,sleep,721212,manufacturer,https://featheredfriends.com/products/flicker-ul-ultralight-down-quilt-sleeping-bag,
Feathered Friends,Flicker UL Wide 20,Quilt,"Regular, 6ft Wide, 20F",length=Regular; width=Wide; temp_f=20,,sleep,779612,manufacturer,https://featheredfriends.com/products/flicker-ul-wide-ultralight-down-quilt-sleeping-bag,
Feathered Friends,Hummingbird UL 20,Sleeping bag,"Regular, 6ft, 20F",length=Regular; temp_f=20,,sleep,677553,manufacturer,https://featheredfriends.com/products/hummingbird-ul-ultralight-20-30-degree-down-sleeping-bag,
Feathered Friends,Hummingbird UL 30,Sleeping bag,"Regular, 6ft, 30F",length=Regular; temp_f=30,,sleep,601010,manufacturer,https://featheredfriends.com/products/hummingbird-ul-ultralight-20-30-degree-down-sleeping-bag,
Feathered Friends,Swallow UL 20,Sleeping bag,"Regular, 6ft, 20F",length=Regular; temp_f=20,,sleep,754097,manufacturer,https://featheredfriends.com/products/swallow-ul-ultralight-20-30-degree-down-sleeping-bag-c0,
Feathered Friends,Swallow UL 30,Sleeping bag,"Regular, 6ft, 30F",length=Regular; temp_f=30,,sleep,663378,manufacturer,https://featheredfriends.com/products/swallow-ul-ultralight-20-30-degree-down-sleeping-bag-c0,
Goosefeet Gear,Down Pillow,Pillow,Large,size=L,,sleep,128000,manufacturer,https://www.garagegrowngear.com/products/down-pillow-by-goosefeet-gear,
